outputs_dir,basis,scenario,total_cost,phrase,relmipgap_achieved,absmipgap,log,log_mtime
outputs_nls_wb_C6_LNG500_refbrent_adv,outputs,nls_wb_C6_LNG500_refbrent_adv,25051141105.85253,optimal integer solution within mipgap or absmipgap,0.00159353,3.99348e+07,corr-percell_14173815_104.out.gz,2026-07-25 02:29
outputs_nls_wb_C6_LNG500_refbrent_j120,outputs,nls_wb_C6_LNG500_refbrent_j120,26395860302.92019,optimal (non-)integer solution within mipgap or absmipgap,0.00135637,3.58046e+07,corr-percell_14173815_20.out.gz,2026-07-25 01:20
outputs_nls_wb_C6_LNG500_refbrent_j120_adv,outputs,nls_wb_C6_LNG500_refbrent_j120_adv,25495248289.93362,optimal (non-)integer solution within mipgap or absmipgap,0.00190299,4.85173e+07,corr-percell_14173815_75.out.gz,2026-07-25 02:05
outputs_nls_wr_C1_LSFO250_highbrent,outputs,nls_wr_C1_LSFO250_highbrent,27795044709.10048,optimal integer solution within mipgap or absmipgap,0.00180912,5.02998e+07,corr-percell_14173815_173.out.gz,2026-07-25 03:37
outputs_nls_wr_C1_LSFO250_highbrent_adv,outputs,nls_wr_C1_LSFO250_highbrent_adv,27235820002.83359,optimal integer solution within mipgap or absmipgap,0.00162979,4.44082e+07,corr-percell_14173815_112.out.gz,2026-07-25 02:39
outputs_nls_wr_C1_LSFO250_lowbrent,outputs,nls_wr_C1_LSFO250_lowbrent,26908814090.36998,optimal integer solution within mipgap or absmipgap,0.0021282,5.72674e+07,corr-percell_14173815_136.out.gz,2026-07-25 03:34
outputs_nls_wr_C1_LSFO250_lowbrent_adv,outputs,nls_wr_C1_LSFO250_lowbrent_adv,26316727677.11435,optimal integer solution within mipgap or absmipgap,0.0021914,5.76941e+07,corr-percell_14173815_103.out.gz,2026-07-25 02:36
outputs_nls_wr_C1_LSFO250_refbrent,outputs,nls_wr_C1_LSFO250_refbrent,27278420019.97005,optimal integer solution within mipgap or absmipgap,0.00249193,6.80434e+07,corr-percell_14173815_73.out.gz,2026-07-25 02:03
outputs_nls_wr_C1_LSFO250_refbrent_adv,outputs,nls_wr_C1_LSFO250_refbrent_adv,26751750157.45045,optimal integer solution within mipgap or absmipgap,0.00249985,6.69198e+07,corr-percell_14173815_55.out.gz,2026-07-25 01:54
outputs_nls_wr_C4_NOTHERMAL_highbrent,outputs,nls_wr_C4_NOTHERMAL_highbrent,27268508542.92465,optimal integer solution within mipgap or absmipgap,0.00236093,6.43789e+07,corr-percell_14173815_3.out.gz,2026-07-25 02:10
outputs_nls_wr_C4_NOTHERMAL_highbrent_adv,outputs,nls_wr_C4_NOTHERMAL_highbrent_adv,26683474099.20488,optimal integer solution within mipgap or absmipgap,0.00205239,5.47649e+07,corr-percell_14173815_82.out.gz,2026-07-25 02:42
outputs_nls_wr_C4_NOTHERMAL_lowbrent,outputs,nls_wr_C4_NOTHERMAL_lowbrent,26410133345.32748,optimal integer solution within mipgap or absmipgap,0.00201241,5.31481e+07,corr-percell_14173815_141.out.gz,2026-07-25 03:27
outputs_nls_wr_C4_NOTHERMAL_lowbrent_adv,outputs,nls_wr_C4_NOTHERMAL_lowbrent_adv,25883768942.29521,optimal (non-)integer solution within mipgap or absmipgap,0.00219526,5.68367e+07,corr-percell_14173815_96.out.gz,2026-07-25 02:32
outputs_nls_wr_C4_NOTHERMAL_refbrent,outputs,nls_wr_C4_NOTHERMAL_refbrent,26769016043.93248,optimal (non-)integer solution within mipgap or absmipgap,0.00189879,5.08411e+07,corr-percell_14173815_67.out.gz,2026-07-25 02:07
outputs_nls_wr_C4_NOTHERMAL_refbrent_adv,outputs,nls_wr_C4_NOTHERMAL_refbrent_adv,26251584649.69420,optimal integer solution within mipgap or absmipgap,0.00224222,5.88619e+07,corr-percell_14173815_65.out.gz,2026-07-25 02:09
outputs_nls_wr_C5_LNG375_refbrent,outputs,nls_wr_C5_LNG375_refbrent,27148017651.37349,optimal (non-)integer solution within mipgap or absmipgap,0.00193839,5.26234e+07,corr-percell_14173815_8.out.gz,2026-07-25 01:55
outputs_nls_wr_C5_LNG375_refbrent_adv,outputs,nls_wr_C5_LNG375_refbrent_adv,26385183421.99123,optimal (non-)integer solution within mipgap or absmipgap,0.00247011,6.52196e+07,corr-percell_14173815_174.out.gz,2026-07-25 03:38
outputs_nls_wr_C5_LNG375_refbrent_j120,outputs,nls_wr_C5_LNG375_refbrent_j120,27490623914.91165,optimal integer solution within mipgap or absmipgap,0.00221259,6.08427e+07,corr-percell_14173815_61.out.gz,2026-07-25 01:55
outputs_nls_wr_C5_LNG375_refbrent_j120_adv,outputs,nls_wr_C5_LNG375_refbrent_j120_adv,26733153629.69563,optimal integer solution within mipgap or absmipgap,0.00226179,6.04898e+07,corr-percell_14173815_28.out.gz,2026-07-25 01:25
outputs_nls_wr_C6_LNG500_refbrent,outputs,nls_wr_C6_LNG500_refbrent,27453155048.30377,optimal (non-)integer solution within mipgap or absmipgap,0.0023026,6.32815e+07,corr-percell_14173815_18.out.gz,2026-07-25 01:19
outputs_nls_wr_C6_LNG500_refbrent_adv,outputs,nls_wr_C6_LNG500_refbrent_adv,26535544285.57761,optimal integer solution within mipgap or absmipgap,0.00194624,5.16527e+07,corr-percell_14173815_101.out.gz,2026-07-25 02:23
outputs_nls_wr_C6_LNG500_refbrent_j120,outputs,nls_wr_C6_LNG500_refbrent_j120,27880371597.90207,optimal integer solution within mipgap or absmipgap,0.00161671,4.50906e+07,corr-percell_14173815_109.out.gz,2026-07-25 02:33
outputs_nls_wr_C6_LNG500_refbrent_j120_adv,outputs,nls_wr_C6_LNG500_refbrent_j120_adv,26964738435.85247,optimal integer solution within mipgap or absmipgap,0.0020741,5.59381e+07,corr-percell_14173815_60.out.gz,2026-07-25 01:54
outputs_nlv2a_C1_LSFO250_refbrent,outputs,nlv2a_C1_LSFO250_refbrent,25466887912.24950,optimal integer solution within mipgap or absmipgap,0.00247879,6.31271e+07,aw1b-6_14721913_0.out,2026-09-06 05:32
outputs_nlv2a_C4_NOTHERMAL_refbrent,outputs,nlv2a_C4_NOTHERMAL_refbrent,24987204116.12717,optimal integer solution within mipgap or absmipgap,0.00208586,5.21198e+07,aw1b-6_14721913_1.out,2026-09-06 05:28
outputs_nlv2a_C5_LNG375_highbrent,outputs,nlv2a_C5_LNG375_highbrent,27176164875.86066,optimal (non-)integer solution within mipgap or absmipgap,0.00213138,5.79394e+07,audit-wave1_14721648_14.out,2026-09-06 04:09
outputs_nlv2a_C5_LNG375_lowbrent,outputs,nlv2a_C5_LNG375_lowbrent,21599214530.43549,optimal integer solution within mipgap or absmipgap,0.00236948,5.12099e+07,aw1b-6_14721913_2.out,2026-09-06 05:20
outputs_nlv2a_C5_LNG375_refbrent,outputs,nlv2a_C5_LNG375_refbrent,25318096104.76180,optimal integer solution within mipgap or absmipgap,0.00136305,3.45099e+07,audit-wave1_14721648_16.out,2026-09-06 03:36
outputs_nlv2a_be_pv15_C4_NOTHERMAL_refbrent,outputs,nlv2a_be_pv15_C4_NOTHERMAL_refbrent,26883901797.12045,optimal (non-)integer solution within mipgap or absmipgap,0.00241208,6.48462e+07,audit-wave1_14721648_13.out,2026-09-06 03:39
outputs_nlv2a_be_pv17_C4_NOTHERMAL_refbrent,outputs,nlv2a_be_pv17_C4_NOTHERMAL_refbrent,27531976401.86450,optimal integer solution within mipgap or absmipgap,0.00249796,6.87736e+07,audit-wave1_14721648_12.out,2026-09-06 03:37
outputs_nlv2a_plan_igp_alt_xf_firmfloor_refbrent,outputs,nlv2a_plan_igp_alt_xf_firmfloor_refbrent,25635270727.81181,optimal integer solution within mipgap or absmipgap,0.00205293,5.2648e+07,solve_plan_firmfloor.slurm_14349380_8.out.gz,2026-08-04 02:46
outputs_nlv2a_plan_igp_alt_xf_hybrid_refbrent,outputs,nlv2a_plan_igp_alt_xf_hybrid_refbrent,26124973070.81106,optimal integer solution within mipgap or absmipgap,0.0023195,6.05969e+07,solve_plan_hybrid.slurm_14352361_6.out.gz,2026-08-04 07:15
outputs_nlv2a_plan_igp_alt_xf_refbrent,outputs,nlv2a_plan_igp_alt_xf_refbrent,25713702869.11600,optimal integer solution within mipgap or absmipgap,0.00236308,6.07958e+07,solve_plan_xfamily.slurm_14296114_1.out.gz,2026-08-02 23:35
outputs_nlv2a_plan_igp_pref_hybrid_refbrent,outputs,nlv2a_plan_igp_pref_hybrid_refbrent,26476178478.69202,time limit with integer solution,0.00361702,9.57648e+07,solve_plan_hybrid_igppref.slurm_14359768_1.out.gz,2026-08-05 19:56
outputs_nlv2a_plan_igp_pref_pv15_hybrid_refbrent,outputs,nlv2a_plan_igp_pref_pv15_hybrid_refbrent,27545355321.34042,time limit with integer solution,0.00296485,8.16678e+07,solve_plan_hybrid_igppref.slurm_14359768_0.out.gz,2026-08-05 19:47
outputs_nlv2a_plan_igp_pref_pv15_refbrent,outputs,nlv2a_plan_igp_pref_pv15_refbrent,26950363055.20795,optimal integer solution within mipgap or absmipgap,0.00239528,6.45537e+07,solve_plan_hrfix.slurm_14296123_0.out.gz,2026-08-03 05:08
outputs_nlv2a_plan_igp_pref_pv17_hybrid_refbrent,outputs,nlv2a_plan_igp_pref_pv17_hybrid_refbrent,27934346499.90693,time limit with integer solution,0.00367662,1.02704e+08,solve_plan_hybrid_igppref2.slurm_14362611_1.out.gz,2026-08-06 20:25
outputs_nlv2a_plan_igp_pref_pv17_refbrent,outputs,nlv2a_plan_igp_pref_pv17_refbrent,27435143567.57909,optimal integer solution within mipgap or absmipgap,0.00247263,6.78369e+07,solve_plan_hrfix.slurm_14296123_1.out.gz,2026-08-03 15:36
outputs_nlv2a_plan_igp_pref_refbrent,outputs,nlv2a_plan_igp_pref_refbrent,25652365977.09888,optimal integer solution within mipgap or absmipgap,0.00249441,6.39874e+07,solve_plan_hrfix.slurm_14296123_2.out.gz,2026-08-03 09:32
outputs_nlv2b_C1_LSFO250_futbrent,outputs,nlv2b_C1_LSFO250_futbrent,25039323754.73401,optimal integer solution within mipgap or absmipgap,0.0023563,5.90002e+07,aw1b-7_14721914_0.out,2026-09-06 09:10
outputs_nlv2b_C1_LSFO250_futbrent_adv,outputs,nlv2b_C1_LSFO250_futbrent_adv,23665587653.15405,optimal integer solution within mipgap or absmipgap,0.00200959,4.75582e+07,aw1b-0_14721877_0.out,2026-09-06 07:11
outputs_nlv2b_C1_LSFO250_highbrent,outputs,nlv2b_C1_LSFO250_highbrent,28228247874.59005,optimal integer solution within mipgap or absmipgap,0.00217717,6.14979e+07,aw1b-7_14721914_14.out,2026-09-06 07:41
outputs_nlv2b_C1_LSFO250_highbrent_adv,outputs,nlv2b_C1_LSFO250_highbrent_adv,26523615903.05683,optimal integer solution within mipgap or absmipgap,0.00129929,3.44618e+07,aw1b-0_14721877_6.out,2026-09-06 07:03
outputs_nlv2b_C1_LSFO250_lowbrent,outputs,nlv2b_C1_LSFO250_lowbrent,22024735930.08657,optimal integer solution within mipgap or absmipgap,0.00211782,4.66445e+07,aw1b-7_14721914_15.out,2026-09-06 07:39
outputs_nlv2b_C1_LSFO250_lowbrent_adv,outputs,nlv2b_C1_LSFO250_lowbrent_adv,20851861252.13955,optimal (non-)integer solution within mipgap or absmipgap,0.002129,4.43935e+07,aw1b-0_14721877_5.out,2026-09-06 07:02
outputs_nlv2b_C1_LSFO250_refbrent,outputs,nlv2b_C1_LSFO250_refbrent,26569141566.35660,optimal integer solution within mipgap or absmipgap,0.00243992,6.48267e+07,aw1b-7_14721914_4.out,2026-09-06 09:15
outputs_nlv2b_C1_LSFO250_refbrent_adv,outputs,nlv2b_C1_LSFO250_refbrent_adv,25065647810.63651,optimal (non-)integer solution within mipgap or absmipgap,0.00185485,4.65187e+07,aw1b-0_14721877_1.out,2026-09-06 15:42
outputs_nlv2b_C2_LSFO375_futbrent,outputs,nlv2b_C2_LSFO375_futbrent,25407992387.52646,optimal integer solution within mipgap or absmipgap,0.00189232,4.80801e+07,aw1b-7_14721914_5.out,2026-09-06 07:46
outputs_nlv2b_C2_LSFO375_futbrent_adv,outputs,nlv2b_C2_LSFO375_futbrent_adv,24061805934.47712,optimal integer solution within mipgap or absmipgap,0.00213564,5.13874e+07,aw1b-0_14721877_4.out,2026-09-06 07:19
outputs_nlv2b_C2_LSFO375_highbrent,outputs,nlv2b_C2_LSFO375_highbrent,28650932457.39661,optimal integer solution within mipgap or absmipgap,0.00229182,6.56628e+07,aw1b-7_14721914_7.out,2026-09-06 07:41
outputs_nlv2b_C2_LSFO375_highbrent_adv,outputs,nlv2b_C2_LSFO375_highbrent_adv,26992657328.84311,optimal integer solution within mipgap or absmipgap,0.00213647,5.76689e+07,aw1b-0_14721877_7.out,2026-09-06 07:05
outputs_nlv2b_C2_LSFO375_lowbrent,outputs,nlv2b_C2_LSFO375_lowbrent,22437285587.47132,optimal integer solution within mipgap or absmipgap,0.00203199,4.55924e+07,aw1b-7_14721914_2.out,2026-09-06 07:39
outputs_nlv2b_C2_LSFO375_lowbrent_adv,outputs,nlv2b_C2_LSFO375_lowbrent_adv,21246599409.74511,optimal integer solution within mipgap or absmipgap,0.0019535,4.15051e+07,aw1b-0_14721877_11.out,2026-09-06 09:17
outputs_nlv2b_C2_LSFO375_refbrent,outputs,nlv2b_C2_LSFO375_refbrent,26910356627.55436,optimal integer solution within mipgap or absmipgap,0.00248844,6.70117e+07,aw1b-7_14721914_12.out,2026-09-06 07:43
outputs_nlv2b_C2_LSFO375_refbrent_adv,outputs,nlv2b_C2_LSFO375_refbrent_adv,25435340888.84061,optimal (non-)integer solution within mipgap or absmipgap,0.00133831,3.40516e+07,aw1b-0_14721877_10.out,2026-09-06 07:00
outputs_nlv2b_C3_LSFO500_futbrent,outputs,nlv2b_C3_LSFO500_futbrent,25860657400.95149,optimal (non-)integer solution within mipgap or absmipgap,0.00235368,6.08677e+07,aw1b-7_14721914_8.out,2026-09-06 08:11
outputs_nlv2b_C3_LSFO500_futbrent_adv,outputs,nlv2b_C3_LSFO500_futbrent_adv,24509303073.96765,optimal integer solution within mipgap or absmipgap,0.00194886,4.77651e+07,aw1b-0_14721877_15.out,2026-09-06 07:19
outputs_nlv2b_C3_LSFO500_highbrent,outputs,nlv2b_C3_LSFO500_highbrent,29079526066.55255,optimal integer solution within mipgap or absmipgap,0.00177427,5.1595e+07,aw1b-7_14721914_6.out,2026-09-06 07:46
outputs_nlv2b_C3_LSFO500_highbrent_adv,outputs,nlv2b_C3_LSFO500_highbrent_adv,27466535269.57372,optimal integer solution within mipgap or absmipgap,0.00208084,5.71536e+07,aw1b-0_14721877_14.out,2026-09-06 06:57
outputs_nlv2b_C3_LSFO500_lowbrent,outputs,nlv2b_C3_LSFO500_lowbrent,22913261421.75312,optimal (non-)integer solution within mipgap or absmipgap,0.00232378,5.32453e+07,aw1b-7_14721914_13.out,2026-09-06 07:43
outputs_nlv2b_C3_LSFO500_lowbrent_adv,outputs,nlv2b_C3_LSFO500_lowbrent_adv,21700948046.64214,optimal integer solution within mipgap or absmipgap,0.00191471,4.1551e+07,aw1b-0_14721877_3.out,2026-09-06 07:42
outputs_nlv2b_C3_LSFO500_refbrent,outputs,nlv2b_C3_LSFO500_refbrent,27350798447.88210,optimal integer solution within mipgap or absmipgap,0.00198352,5.42508e+07,aw1b-7_14721914_9.out,2026-09-06 15:42
outputs_nlv2b_C3_LSFO500_refbrent_adv,outputs,nlv2b_C3_LSFO500_refbrent_adv,25875230559.18544,optimal integer solution within mipgap or absmipgap,0.0022241,5.76203e+07,aw1b-0_14721877_2.out,2026-09-06 15:42
outputs_nlv2b_C4_NOTHERMAL_futbrent,outputs,nlv2b_C4_NOTHERMAL_futbrent,24579302762.74709,optimal (non-)integer solution within mipgap or absmipgap,0.00247007,6.07126e+07,aw1b-7_14721914_11.out,2026-09-06 07:52
outputs_nlv2b_C4_NOTHERMAL_futbrent_adv,outputs,nlv2b_C4_NOTHERMAL_futbrent_adv,23152858185.41331,optimal integer solution within mipgap or absmipgap,0.0021752,5.0362e+07,aw1b-0_14721877_13.out,2026-09-06 07:18
outputs_nlv2b_C4_NOTHERMAL_highbrent,outputs,nlv2b_C4_NOTHERMAL_highbrent,27637641868.81970,optimal integer solution within mipgap or absmipgap,0.00168653,4.66116e+07,aw1b-7_14721914_10.out,2026-09-06 15:41
outputs_nlv2b_C4_NOTHERMAL_highbrent_adv,outputs,nlv2b_C4_NOTHERMAL_highbrent_adv,25831215823.21051,optimal integer solution within mipgap or absmipgap,0.00235167,6.0765e+07,aw1b-0_14721877_12.out,2026-09-06 07:12
outputs_nlv2b_C4_NOTHERMAL_lowbrent,outputs,nlv2b_C4_NOTHERMAL_lowbrent,21378497387.83347,optimal (non-)integer solution within mipgap or absmipgap,0.00231046,4.93941e+07,aw1b-7_14721914_3.out,2026-09-06 07:48
outputs_nlv2b_C4_NOTHERMAL_lowbrent_adv,outputs,nlv2b_C4_NOTHERMAL_lowbrent_adv,20191011906.11819,optimal (non-)integer solution within mipgap or absmipgap,0.0018539,3.74321e+07,aw1b-0_14721877_9.out,2026-09-06 06:56
outputs_nlv2b_C4_NOTHERMAL_refbrent,outputs,nlv2b_C4_NOTHERMAL_refbrent,26141409212.96820,optimal integer solution within mipgap or absmipgap,0.00228786,5.98078e+07,aw1b-7_14721914_1.out,2026-09-06 07:40
outputs_nlv2b_C4_NOTHERMAL_refbrent_adv,outputs,nlv2b_C4_NOTHERMAL_refbrent_adv,24522966973.41956,optimal integer solution within mipgap or absmipgap,0.00160223,3.92914e+07,aw1b-0_14721877_8.out,2026-09-06 07:01
outputs_nlv2b_C5_LNG375_futbrent,outputs,nlv2b_C5_LNG375_futbrent,24748581121.28124,optimal integer solution within mipgap or absmipgap,0.00225319,5.57823e+07,aw1c_14722819_0.out,2026-09-06 16:07
outputs_nlv2b_C5_LNG375_futbrent_adv,outputs,nlv2b_C5_LNG375_futbrent_adv,23519688957.96094,optimal integer solution within mipgap or absmipgap,0.00235819,5.54638e+07,audit-wave1_14721648_5.out,2026-09-06 04:14
outputs_nlv2b_C5_LNG375_futbrent_j120,outputs,nlv2b_C5_LNG375_futbrent_j120,25098575068.16645,optimal integer solution within mipgap or absmipgap,0.00197617,4.9599e+07,aw1b-7_14721914_7.out,2026-09-06 07:41
outputs_nlv2b_C5_LNG375_futbrent_j120_adv,outputs,nlv2b_C5_LNG375_futbrent_j120_adv,23862935884.46150,optimal integer solution within mipgap or absmipgap,0.00223572,5.33509e+07,audit-wave1_14721648_24.out,2026-09-06 03:50
outputs_nlv2b_C5_LNG375_highbrent,outputs,nlv2b_C5_LNG375_highbrent,28311543330.65264,optimal integer solution within mipgap or absmipgap,0.00249505,7.06388e+07,aw1b-7_14721914_14.out,2026-09-06 07:41
outputs_nlv2b_C5_LNG375_highbrent_adv,outputs,nlv2b_C5_LNG375_highbrent_adv,26775855807.17464,optimal integer solution within mipgap or absmipgap,0.00185375,4.96607e+07,aw1b-0_14721877_2.out,2026-09-06 15:42
outputs_nlv2b_C5_LNG375_highbrent_j120,outputs,nlv2b_C5_LNG375_highbrent_j120,28638140861.53279,optimal integer solution within mipgap or absmipgap,0.00179355,5.13639e+07,aw1b-7_14721914_4.out,2026-09-06 09:15
outputs_nlv2b_C5_LNG375_highbrent_j120_adv,outputs,nlv2b_C5_LNG375_highbrent_j120_adv,27111228650.35643,optimal integer solution within mipgap or absmipgap,0.00117169,3.17725e+07,aw1b-0_14721877_12.out,2026-09-06 07:12
outputs_nlv2b_C5_LNG375_lowbrent,outputs,nlv2b_C5_LNG375_lowbrent,22415194495.44851,optimal integer solution within mipgap or absmipgap,0.00218119,4.88919e+07,aw1b-7_14721914_12.out,2026-09-06 07:43
outputs_nlv2b_C5_LNG375_lowbrent_adv,outputs,nlv2b_C5_LNG375_lowbrent_adv,21245751563.56396,optimal integer solution within mipgap or absmipgap,0.00225449,4.79398e+07,aw1b-0_14721877_10.out,2026-09-06 07:00
outputs_nlv2b_C5_LNG375_lowbrent_j120,outputs,nlv2b_C5_LNG375_lowbrent_j120,22762228178.01064,optimal (non-)integer solution within mipgap or absmipgap,0.00222527,5.06521e+07,aw1b-7_14721914_9.out,2026-09-06 15:42
outputs_nlv2b_C5_LNG375_refbrent,outputs,nlv2b_C5_LNG375_refbrent,26325653268.20886,optimal integer solution within mipgap or absmipgap,0.00160228,4.2181e+07,aw1b-7_14721914_6.out,2026-09-06 07:46
outputs_nlv2b_C5_LNG375_refbrent_adv,outputs,nlv2b_C5_LNG375_refbrent_adv,25028455570.38913,optimal integer solution within mipgap or absmipgap,0.00241688,6.04907e+07,aw1b-0_14721877_9.out,2026-09-06 06:56
outputs_nlv2b_C5_LNG375_refbrent_j120,outputs,nlv2b_C5_LNG375_refbrent_j120,26694507008.65749,optimal integer solution within mipgap or absmipgap,0.00246064,6.56857e+07,aw1b-7_14721914_14.out,2026-09-06 07:41
outputs_nlv2b_C5_LNG375_refbrent_j120_adv,outputs,nlv2b_C5_LNG375_refbrent_j120_adv,25349622869.59959,optimal integer solution within mipgap or absmipgap,0.00162972,4.13208e+07,aw1b-0_14721877_14.out,2026-09-06 06:57
outputs_nlv2b_C6_STATUSQUO_futbrent,outputs,nlv2b_C6_STATUSQUO_futbrent,26441686081.23314,optimal integer solution within mipgap or absmipgap,0.00161179,4.26183e+07,aw1b-7_14721914_1.out,2026-09-06 07:40
outputs_nlv2b_C6_STATUSQUO_futbrent_adv,outputs,nlv2b_C6_STATUSQUO_futbrent_adv,25266015110.27316,optimal (non-)integer solution within mipgap or absmipgap,0.00233499,5.90404e+07,aw1b-0_14721877_7.out,2026-09-06 07:05
outputs_nlv2b_C6_STATUSQUO_futbrent_j120,outputs,nlv2b_C6_STATUSQUO_futbrent_j120,26862410796.49925,optimal (non-)integer solution within mipgap or absmipgap,0.00139454,3.74608e+07,aw1b-7_14721914_0.out,2026-09-06 09:10
outputs_nlv2b_C6_STATUSQUO_futbrent_j120_adv,outputs,nlv2b_C6_STATUSQUO_futbrent_j120_adv,25697864176.71294,optimal (non-)integer solution within mipgap or absmipgap,0.00202839,5.21379e+07,aw1b-0_14721877_13.out,2026-09-06 07:18
outputs_nlv2b_C6_STATUSQUO_highbrent,outputs,nlv2b_C6_STATUSQUO_highbrent,30064248365.11953,optimal (non-)integer solution within mipgap or absmipgap,0.00124194,3.73422e+07,aw1b-7_14721914_11.out,2026-09-06 07:52
outputs_nlv2b_C6_STATUSQUO_highbrent_adv,outputs,nlv2b_C6_STATUSQUO_highbrent_adv,28597001022.10838,optimal (non-)integer solution within mipgap or absmipgap,0.00182788,5.23255e+07,aw1b-0_14721877_12.out,2026-09-06 07:12
outputs_nlv2b_C6_STATUSQUO_highbrent_j120,outputs,nlv2b_C6_STATUSQUO_highbrent_j120,30506254736.29484,optimal integer solution within mipgap or absmipgap,0.00217512,6.63904e+07,aw1b-7_14721914_4.out,2026-09-06 09:15
